client_rank,round,timestamp,cpu_time,cpu_freq_mhz,ram_used_mb,net_sent_bytes,net_recv_bytes,gpu_mem_used_mb,gpu_load
1,4,2025-07-29 01:49:47,3775579.77,2818.2239791666657,3473.268736,3859930993,17308508144,38941.0,0.03
2,4,2025-07-29 01:49:48,20211239.080000002,2666.982895833335,3474.673664,30591269476,56106837973,38941.0,0.09
3,4,2025-07-29 01:49:48,9493599.55,2715.1803958333353,3473.55136,14201463545,35750000636,38941.0,0.03
4,4,2025-07-29 01:49:47,5436387.29,2686.136020833335,3454.148608,3171333116,11901215913,38941.0,0.16
5,4,2025-07-29 01:49:47,5747513.52,2761.7367708333345,3462.250496,6402145281,17033413130,38941.0,0.0
6,4,2025-07-29 01:49:47,5065940.58,2750.9096666666646,3521.61792,4060527578,18411838993,38941.0,0.01
7,4,2025-07-29 01:49:47,25802597.75,2829.3092031250026,3497.7792,29069062296,99258200190,38941.0,0.06
8,4,2025-07-29 01:49:47,39008839.91,2813.730718750003,3492.179968,73002635417,69810674234,38941.0,0.29
9,4,2025-07-29 01:49:48,29004091.759999998,2836.7113906250015,3455.799296,195441371978,94819915016,38941.0,0.0
10,4,2025-07-29 01:49:47,11056358.55,2828.907265625004,3508.027392,10337661488,33384018177,38941.0,0.09
1,5,2025-07-29 01:49:57,3775689.0300000003,2872.169145833333,3684.671488,3860055188,17308617254,38943.0,0.0
2,5,2025-07-29 01:49:58,20211275.08,2705.464854166669,3704.090624,30591272729,56106878613,38943.0,0.0
3,5,2025-07-29 01:49:58,9493643.200000001,2716.465812500002,3707.019264,14201529485,35750075391,38943.0,0.04
4,5,2025-07-29 01:49:57,5436423.01,2691.9555000000014,3659.362304,3171407416,11901297269,38943.0,0.08
5,5,2025-07-29 01:49:57,5747576.19,2781.3044166666677,3692.384256,6402248336,17033500378,38943.0,0.11
6,5,2025-07-29 01:49:57,5066010.97,2801.9190208333316,3718.115328,4060570197,18411891318,38943.0,0.14
7,5,2025-07-29 01:49:57,25802627.41,2839.6512031250027,3719.143424,29069072916,99258252372,38943.0,0.09
8,5,2025-07-29 01:49:57,39008865.53,2851.9059218750026,3663.58528,73002719604,69810749395,38943.0,0.01
9,5,2025-07-29 01:49:58,29004126.14,2820.1018593750014,3688.22272,195441434019,94819963463,38943.0,0.2
10,5,2025-07-29 01:49:57,11056382.06,2796.4619531250046,3698.315264,10337800912,33384095336,38943.0,0.0
1,6,2025-07-29 01:50:08,3775804.29,2826.324229166666,3807.10912,3860122860,17308691579,38943.0,0.0
2,6,2025-07-29 01:50:08,20211310.66,2682.305583333335,3864.69888,30591274497,56106921139,38943.0,0.14
3,6,2025-07-29 01:50:08,9493687.8,2709.301625000002,3859.550208,14201653412,35750190319,38943.0,0.14
4,6,2025-07-29 01:50:08,5436461.5,2696.8757083333344,3799.085056,3171519337,11901398663,38943.0,0.24
5,6,2025-07-29 01:50:08,5747638.02,2787.492833333334,3820.70784,6402307007,17033580887,38943.0,0.0
6,6,2025-07-29 01:50:08,5066086.41,2806.458562499998,3856.384,4060643296,18411953237,38943.0,0.16
7,6,2025-07-29 01:50:08,25802658.67,2820.482171875002,3832.25856,29069146918,99258330775,38943.0,0.28
8,6,2025-07-29 01:50:07,39008892.18,2809.9324687500025,3804.786688,73002794516,69810801080,38943.0,0.0
9,6,2025-07-29 01:50:09,29004163.71,2832.5941406250013,3842.920448,195441465469,94820038565,38943.0,0.18
10,6,2025-07-29 01:50:08,11056407.34,2814.8089843750045,3817.517056,10337926471,33384188082,38943.0,0.01
1,7,2025-07-29 01:50:18,3775928.8200000003,2889.6863125,4016.693248,3860138442,17308754669,38945.0,0.14
2,7,2025-07-29 01:50:19,20211351.71,2714.9415625000024,4075.225088,30591356911,56106991518,38945.0,0.12
3,7,2025-07-29 01:50:19,9493734.16,2712.8444583333353,4050.98496,14201712646,35750261672,38945.0,0.17
4,7,2025-07-29 01:50:18,5436499.91,2674.864791666668,3980.066816,3171579465,11901473370,38945.0,0.0
5,7,2025-07-29 01:50:19,5747708.27,2750.188229166668,3995.32032,6402392159,17033683637,38945.0,0.17
6,7,2025-07-29 01:50:18,5066162.97,2759.1379583333314,4082.70848,4060659379,18412004288,38945.0,0.0
7,7,2025-07-29 01:50:18,25802689.61,2814.0577656250025,4043.997184,29069191781,99258399459,38945.0,0.0
8,7,2025-07-29 01:50:18,39008919.64,2823.3605937500024,4032.6144,73002817074,69810857551,38945.0,0.22
9,7,2025-07-29 01:50:19,29004198.810000002,2809.199875000001,4015.86176,195441503501,94820100431,38945.0,0.02
10,7,2025-07-29 01:50:18,11056432.7,2811.7243750000043,4047.745024,10338000918,33384259708,38945.0,0.0
1,8,2025-07-29 01:50:29,3776047.6,2871.795333333333,4145.938432,3860226545,17308832017,38945.0,0.27
2,8,2025-07-29 01:50:29,20211387.45,2711.919312500002,4182.745088,30591386313,56107041935,38945.0,0.01
3,8,2025-07-29 01:50:29,9493780.18,2708.2922291666687,4190.94528,14201734297,35750328481,38945.0,0.11
4,8,2025-07-29 01:50:29,5436537.94,2668.901479166668,4143.071232,3171646450,11901554210,38945.0,0.0
5,8,2025-07-29 01:50:29,5747778.4,2751.517145833335,4156.47744,6402498031,17033774854,38945.0,0.03
6,8,2025-07-29 01:50:29,5066240.94,2785.940520833332,4190.478336,4060722809,18412080566,38945.0,0.2
7,8,2025-07-29 01:50:29,25802718.619999997,2836.5307343750023,4165.4272,29069239729,99258461802,38945.0,0.0
8,8,2025-07-29 01:50:29,39008947.620000005,2823.1782500000027,4170.330112,73002872627,69810922315,38945.0,0.07
9,8,2025-07-29 01:50:30,29004235.58,2813.0903125000013,4141.522944,195441542418,94820152812,38945.0,0.17
10,8,2025-07-29 01:50:29,11056458.09,2828.0980156250043,4182.593536,10338140977,33384334406,38945.0,0.27
1,9,2025-07-29 01:50:40,3776161.4299999997,2863.3309374999994,4344.614912,3860243266,17308898492,38947.0,0.0
2,9,2025-07-29 01:50:40,20211428.82,2722.852312500002,4415.700992,30591389185,56107093981,38947.0,0.0
3,9,2025-07-29 01:50:40,9493828.89,2689.6841666666687,4402.774016,14201802026,35750460236,38947.0,0.0
4,9,2025-07-29 01:50:40,5436577.6,2720.5816458333347,4338.85184,3171702453,11901665468,38947.0,0.2
5,9,2025-07-29 01:50:40,5747837.13,2757.8198125000013,4361.785344,6402539212,17033895570,38947.0,0.3
6,9,2025-07-29 01:50:40,5066318.85,2775.1271041666646,4441.227264,4060770556,18412187742,38947.0,0.0
7,9,2025-07-29 01:50:40,25802749.68,2851.049984375002,4385.214464,29069285265,99258527699,38947.0,0.0
8,9,2025-07-29 01:50:40,39008977.019999996,2822.0517343750025,4377.468928,73002961553,69811011364,38947.0,0.18
9,9,2025-07-29 01:50:41,29004271.55,2831.2144687500013,4353.814528,195441548306,94820239455,38947.0,0.09
10,9,2025-07-29 01:50:40,11056485.87,2837.8751093750043,4373.331968,10338253502,33384413144,38947.0,0.18
1,10,2025-07-29 01:50:50,3776281.93,2876.908645833333,4513.472512,3860263057,17308993416,38949.0,0.25
2,10,2025-07-29 01:50:51,20211471.97,2722.5185208333355,4581.937152,30591501840,56107225408,38949.0,0.27
3,10,2025-07-29 01:50:51,9493876.15,2739.4099791666686,4557.017088,14201874632,35750531094,38949.0,0.23
4,10,2025-07-29 01:50:51,5436617.62,2670.177708333335,4525.580288,3171776223,11901752708,38949.0,0.0
5,10,2025-07-29 01:50:51,5747908.07,2802.8383958333343,4546.78528,6402655907,17034014233,38949.0,0.0
6,10,2025-07-29 01:50:51,5066396.9799999995,2736.897812499998,4602.466304,4060813076,18412245582,38949.0,0.2
7,10,2025-07-29 01:50:50,25802779.2,2837.4390000000026,4570.537984,29069332030,99258632374,38949.0,0.17
8,10,2025-07-29 01:50:50,39009004.95,2822.4784531250025,4561.379328,73003000066,69811107375,38949.0,0.0
9,10,2025-07-29 01:50:52,29004309.08,2835.0108281250014,4554.498048,195441619897,94820311680,38949.0,0.0
10,10,2025-07-29 01:50:50,11056522.55,2835.7074843750042,4568.82176,10338323900,33384549325,38949.0,0.08
1,11,2025-07-29 01:51:01,3776403.5900000003,2841.781541666666,4682.149888,3860385121,17309098492,38949.0,0.01
2,11,2025-07-29 01:51:01,20211513.53,2710.9496250000025,4749.324288,30591505106,56107267583,38949.0,0.0
3,11,2025-07-29 01:51:02,9493922.09,2701.526187500002,4744.974336,14201935273,35750602666,38949.0,0.04
4,11,2025-07-29 01:51:01,5436655.199999999,2689.172020833335,4671.926272,3171806685,11901823743,38949.0,0.05
5,11,2025-07-29 01:51:01,5747971.46,2751.038104166668,4706.844672,6402706278,17034071821,38949.0,0.23
6,11,2025-07-29 01:51:01,5066473.029999999,2829.962520833331,4762.689536,4060847394,18412287196,38949.0,0.07
7,11,2025-07-29 01:51:01,25802810.15,2842.003531250002,4714.831872,29069385118,99258715806,38949.0,0.0
8,11,2025-07-29 01:51:01,39009034.589999996,2825.0126093750023,4693.34016,73003037249,69811166753,38949.0,0.02
9,11,2025-07-29 01:51:02,29004344.03,2832.9273906250014,4691.12832,195441685975,94820381042,38949.0,0.22
10,11,2025-07-29 01:51:01,11056550.27,2797.6592031250043,4724.322304,10338492003,33384652331,38949.0,0.08
1,12,2025-07-29 01:51:11,3776513.15,2818.159166666666,4858.765312,3860400407,17309152354,38951.0,0.0
2,12,2025-07-29 01:51:11,20211554.040000003,2700.0479583333354,4945.79712,30591578573,56107316422,38951.0,0.23
3,12,2025-07-29 01:51:12,9493967.15,2709.3103541666687,4938.620928,14202028893,35750710434,38951.0,0.0
4,12,2025-07-29 01:51:11,5436692.74,2722.684083333335,4854.095872,3171889314,11901909917,38951.0,0.0
5,12,2025-07-29 01:51:20,5748480.42,2785.163687500001,4845.858816,6402796614,17034213116,38951.0,0.05
6,12,2025-07-29 01:51:11,5066546.16,2759.159479166665,4969.172992,4060888036,18412345740,38951.0,0.22
7,12,2025-07-29 01:51:11,25802837.740000002,2830.3984531250026,4941.643776,29069428073,99258763237,38951.0,0.0
8,12,2025-07-29 01:51:11,39009060.46,2837.549015625002,4905.005056,73003095186,69811211034,38951.0,0.03
9,12,2025-07-29 01:51:12,29004378.41,2814.6477656250013,4912.377856,195441692325,94820423279,38951.0,0.0
10,12,2025-07-29 01:51:11,11056575.26,2796.2064687500047,4924.059648,10338573672,33384705650,38951.0,0.0
1,13,2025-07-29 01:51:30,3776720.37,2900.953708333333,5072.355328,3860502230,17309276538,38951.0,0.16
2,13,2025-07-29 01:51:30,20211619.39,2710.4187083333354,5140.74624,30591621657,56107411317,38951.0,0.11
3,13,2025-07-29 01:51:30,9494046.52,2708.8958541666684,5143.384064,14202096983,35750820256,38951.0,0.11
4,13,2025-07-29 01:51:30,5436758.37,2695.3139583333345,5047.97184,3171971682,11902042815,38951.0,0.0
5,13,2025-07-29 01:51:30,5748549.49,2750.329375000001,5047.083008,6402902788,17034305877,38951.0,0.08
6,13,2025-07-29 01:51:30,5066678.7,2761.5937708333313,5149.233152,4060956641,18412453306,38951.0,0.0
7,13,2025-07-29 01:51:30,25802887.48,2798.7632031250027,5138.014208,29069479905,99258869132,38951.0,0.0
8,13,2025-07-29 01:51:30,39009106.239999995,2822.3905156250025,5103.7184,73003188508,69811321753,38951.0,0.23
9,13,2025-07-29 01:51:31,29004443.130000003,2830.7996875000013,5080.215552,195441778608,94820524529,38951.0,0.08
10,13,2025-07-29 01:51:30,11056619.559999999,2850.5420937500044,5102.481408,10338656953,33384799762,38951.0,0.0
1,14,2025-07-29 01:51:41,3776845.38,2805.1663749999993,5178.949632,3860568669,17309351412,38953.0,0.21
2,14,2025-07-29 01:51:41,20211660.13,2701.791250000002,5225.168896,30591655439,56107455444,38953.0,0.17
3,14,2025-07-29 01:51:41,9494093.57,2695.5659791666685,5247.766528,14202197933,35750914489,38953.0,0.3
4,14,2025-07-29 01:51:41,5436797.470000001,2689.9960208333346,5179.588608,3172024009,11902100549,38953.0,0.23
5,14,2025-07-29 01:51:41,5748617.59,2769.0135000000014,5169.119232,6402957933,17034399860,38953.0,0.07
6,14,2025-07-29 01:51:41,5066756.83,2766.9419583333315,5283.495936,4061004524,18412519216,38953.0,0.0
7,14,2025-07-29 01:51:40,25802922.6,2825.2024843750023,5258.293248,29069595950,99258953906,38953.0,0.18
8,14,2025-07-29 01:51:41,39009134.68,2837.0726562500026,5226.246144,73003272700,69811440128,38953.0,0.0
9,14,2025-07-29 01:51:41,29004481.259999998,2824.517734375001,5200.30208,195441787935,94820601448,38953.0,0.0
10,14,2025-07-29 01:51:41,11056651.329999998,2835.4903906250047,5223.1168,10338669898,33384877858,38953.0,0.2
1,15,2025-07-29 01:51:51,3776956.42,2782.6564999999987,5359.845376,3860582918,17309404979,38953.0,0.15
2,15,2025-07-29 01:51:51,20211695.96,2673.988562500002,5429.915648,30591756879,56107549811,38953.0,0.0
3,15,2025-07-29 01:51:51,9494138.129999999,2712.3952291666687,5445.9392,14202254945,35750979654,38953.0,0.04
4,15,2025-07-29 01:51:51,5436834.890000001,2721.3419791666684,5364.727808,3172124582,11902189357,38953.0,0.01
5,15,2025-07-29 01:51:51,5748682.9,2765.245666666668,5334.97856,6403079666,17034507897,38953.0,0.15
6,15,2025-07-29 01:51:51,5066831.87,2762.427479166665,5471.772672,4061022952,18412568588,38953.0,0.0
7,15,2025-07-29 01:51:51,25802956.61,2818.6499062500025,5457.567744,29069650427,99259027675,38953.0,0.02
8,15,2025-07-29 01:51:51,39009169.46,2815.1581562500023,5422.780416,73003319216,69811501696,38953.0,0.11
9,15,2025-07-29 01:51:52,29004524.66,2841.980734375001,5400.551424,195441835393,94820669400,38953.0,0.1
10,15,2025-07-29 01:51:51,11056681.29,2801.2834531250046,5416.517632,10338678407,33384920429,38953.0,0.26
1,16,2025-07-29 01:52:02,3777073.64,2892.501291666666,5579.034624,3860706001,17309510660,38955.0,0.29
2,16,2025-07-29 01:52:02,20211729.61,2673.225625000002,5647.106048,30591762121,56107592500,38955.0,0.21
3,16,2025-07-29 01:52:02,9494183.81,2719.4881458333352,5640.982528,14202283179,35751046694,38955.0,0.0
4,16,2025-07-29 01:52:02,5436875.27,2708.430666666668,5564.055552,3172142409,11902250598,38955.0,0.0
5,16,2025-07-29 01:52:02,5748757.529999999,2815.130604166667,5568.544768,6403189820,17034599848,38955.0,0.0
6,16,2025-07-29 01:52:02,5066908.2,2824.516999999998,5675.495424,4061058432,18412611815,38955.0,0.1
7,16,2025-07-29 01:52:01,25802986.46,2842.3225000000025,5653.491712,29069728930,99259119346,38955.0,0.0
8,16,2025-07-29 01:52:02,39009195.19,2837.5590468750015,5627.150336,73003333994,69811553161,38955.0,0.0
9,16,2025-07-29 01:52:02,29004560.88,2811.4183437500014,5603.364864,195441903186,94820742880,38955.0,0.0
10,16,2025-07-29 01:52:02,11056707.51,2837.028140625004,5621.710848,10338774250,33385007967,38955.0,0.0
1,17,2025-07-29 01:52:13,3777199.58,2911.9009999999994,5648.740352,3860738128,17309576064,38955.0,0.0
2,17,2025-07-29 01:52:13,20211770.52,2726.132458333335,5729.009664,30591796007,56107636925,38955.0,0.12
3,17,2025-07-29 01:52:13,9494233.65,2738.620562500002,5725.065216,14202372873,35751152439,38955.0,0.17
4,17,2025-07-29 01:52:13,5436918.67,2687.9200000000014,5653.946368,3172216955,11902333456,38955.0,0.0
5,17,2025-07-29 01:52:13,5748825.58,2815.9519791666667,5642.883072,6403212331,17034661618,38955.0,0.05
6,17,2025-07-29 01:52:13,5066987.359999999,2817.0944791666648,5746.376704,4061138518,18412686972,38955.0,0.0
7,17,2025-07-29 01:52:12,25803016.79,2829.8076875000024,5745.221632,29069822284,99259190671,38955.0,0.0
8,17,2025-07-29 01:52:13,39009221.879999995,2822.835703125002,5705.371648,73003376798,69811605017,38955.0,0.0
9,17,2025-07-29 01:52:14,29004598.5,2820.3949062500014,5659.291648,195441946535,94820803678,38955.0,0.1
10,17,2025-07-29 01:52:13,11056733.26,2811.3411875000047,5718.212608,10338813997,33385059705,38955.0,0.26
1,18,2025-07-29 01:52:23,3777318.64,2853.529499999999,5881.58976,3860814818,17309646053,38957.0,0.24
2,18,2025-07-29 01:52:23,20211808.01,2719.416250000002,5929.672704,30591847681,56107701796,38957.0,0.0
3,18,2025-07-29 01:52:24,9494278.95,2709.6418125000023,5915.930624,14202442233,35751225909,38957.0,0.0
4,18,2025-07-29 01:52:23,5436959.27,2722.1125416666678,5845.987328,3172279287,11902408124,38957.0,0.0
5,18,2025-07-29 01:52:23,5748896.14,2713.8545000000013,5832.249344,6403325467,17034774490,38957.0,0.0
6,18,2025-07-29 01:52:23,5067063.36,2744.2307291666643,5939.26144,4061170856,18412759601,38957.0,0.22
7,18,2025-07-29 01:52:23,25803046.48,2813.6087656250024,5914.574848,29069930964,99259285740,38957.0,0.0
8,18,2025-07-29 01:52:23,39009253.18,2837.7445937500024,5865.3696,73003424451,69811705956,38957.0,0.09
9,18,2025-07-29 01:52:24,29004639.939999998,2847.6934218750016,5872.877568,195441990643,94820898326,38957.0,0.0
10,18,2025-07-29 01:52:23,11056763.5,2829.2445312500045,5905.580032,10338822278,33385142126,38957.0,0.13
1,19,2025-07-29 01:52:34,3777432.0,2813.574312499999,6076.055552,3860873440,17309721749,38957.0,0.01
2,19,2025-07-29 01:52:34,20211850.15,2750.411312500002,6103.12192,30591850415,56107748669,38957.0,0.0
3,19,2025-07-29 01:52:34,9494324.76,2715.059104166669,6097.383424,14202465705,35751292906,38957.0,0.0
4,19,2025-07-29 01:52:34,5436999.529999999,2734.411791666668,6013.100032,3172289124,11902455934,38957.0,0.24
5,19,2025-07-29 01:52:34,5748970.29,2704.658791666668,6032.990208,6403428395,17034888293,38957.0,0.0
6,19,2025-07-29 01:52:34,5067138.11,2822.3417708333313,6147.657728,4061206173,18412802590,38957.0,0.0
7,19,2025-07-29 01:52:34,25803083.090000004,2795.8530937500027,6095.704064,29069954333,99259340797,38957.0,0.24
8,19,2025-07-29 01:52:34,39009287.580000006,2804.531484375002,6069.776384,73003478592,69811789945,38957.0,0.19
9,19,2025-07-29 01:52:35,29004680.54,2810.9727031250013,6066.311168,195442032900,94820951484,38957.0,0.04
10,19,2025-07-29 01:52:34,11056794.89,2818.4519531250044,6109.646848,10338903508,33385204852,38957.0,0.01
1,20,2025-07-29 01:52:44,3777551.14,2881.5854583333326,6264.225792,3860889462,17309777574,38959.0,0.26
2,20,2025-07-29 01:52:44,20211889.060000002,2710.2968958333354,6330.150912,30591919053,56107806075,38959.0,0.0
3,20,2025-07-29 01:52:45,9494371.02,2689.6963958333354,6298.599424,14202521612,35751367633,38959.0,0.0
4,20,2025-07-29 01:52:44,5437038.15,2684.6501875000017,6226.018304,3172336144,11902516159,38959.0,0.2
5,20,2025-07-29 01:52:45,5749042.46,2801.0040416666675,6236.99968,6403460741,17034959897,38959.0,0.17
6,20,2025-07-29 01:52:44,5067214.03,2737.0118749999983,6354.24768,4061251778,18412868674,38959.0,0.02
7,20,2025-07-29 01:52:44,25803116.4,2796.1794843750026,6309.285888,29070033253,99259411970,38959.0,0.04
8,20,2025-07-29 01:52:44,39009312.97,2823.1892343750023,6297.124864,73003521430,69811840616,38959.0,0.07
9,20,2025-07-29 01:52:45,29004716.89,2823.8247812500013,6259.412992,195442054727,94821007363,38959.0,0.16
10,20,2025-07-29 01:52:44,11056820.3,2810.312000000004,6304.124928,10338923986,33385254133,38959.0,0.13
1,21,2025-07-29 01:52:56,3777680.01,2882.159229166666,6329.401344,3860984662,17309882652,38961.0,0.15
2,21,2025-07-29 01:52:56,20211932.0,2728.327833333335,6412.808192,30591950422,56107879364,38961.0,0.27
3,21,2025-07-29 01:52:56,9494419.65,2690.3736666666687,6400.9216,14202593126,35751450059,38961.0,0.12
4,21,2025-07-29 01:52:55,5437078.43,2722.317833333335,6329.290752,3172395298,11902591930,38961.0,0.25
5,21,2025-07-29 01:52:56,5749114.2,2754.311937500001,6320.685056,6403648162,17035082360,38961.0,0.0
6,21,2025-07-29 01:52:56,5067294.77,2826.5189583333317,6424.326144,4061256056,18412914011,38961.0,0.0
7,21,2025-07-29 01:52:55,25803148.16,2837.1746093750025,6370.013184,29070045935,99259467017,38961.0,0.0
8,21,2025-07-29 01:52:55,39009339.589999996,2823.3242187500023,6364.073984,73003602107,69811920720,38961.0,0.22
9,21,2025-07-29 01:52:56,29004753.709999997,2910.2264062500017,6339.03104,195442124624,94821069680,38961.0,0.0
10,21,2025-07-29 01:52:56,11056847.29,2828.3892031250043,6398.439424,10338960592,33385300605,38961.0,0.0
1,22,2025-07-29 01:53:06,3777793.38,2821.6867083333327,6537.940992,3861056353,17309949551,38961.0,0.0
2,22,2025-07-29 01:53:06,20211967.87,2673.5653333333353,6571.585536,30591952593,56107920701,38961.0,0.14
3,22,2025-07-29 01:53:06,9494464.3,2735.899562500002,6567.104512,14202692610,35751554890,38961.0,0.0
4,22,2025-07-29 01:53:06,5437115.9,2677.2417708333346,6514.679808,3172481517,11902684344,38961.0,0.14
5,22,2025-07-29 01:53:06,5749179.13,2753.131687500001,6515.675136,6403672596,17035145127,38961.0,0.13
6,22,2025-07-29 01:53:06,5067367.45,2743.2329374999977,6597.824512,4061290398,18412955512,38961.0,0.06
7,22,2025-07-29 01:53:06,25803177.68,2800.7286250000025,6575.067136,29070087447,99259544654,38961.0,0.0
8,22,2025-07-29 01:53:06,39009364.28,2837.652312500002,6554.791936,73003638769,69811962464,38961.0,0.02
9,22,2025-07-29 01:53:07,29004789.65,2835.4721718750015,6527.647744,195442156262,94821137965,38961.0,0.04
10,22,2025-07-29 01:53:06,11056880.62,2851.018546875004,6584.848384,10339050092,33385459378,38961.0,0.24
1,23,2025-07-29 01:53:16,3777903.9,2875.0922291666666,6716.358656,3861090576,17310009582,38963.0,0.14
2,23,2025-07-29 01:53:16,20212003.83,2671.423000000002,6779.899904,30592021554,56107975847,38963.0,0.19
3,23,2025-07-29 01:53:16,9494508.7,2689.9713958333355,6774.554624,14202744228,35751628502,38963.0,0.0
4,23,2025-07-29 01:53:16,5437153.210000001,2720.606729166668,6706.655232,3172544224,11902761326,38963.0,0.08
5,23,2025-07-29 01:53:17,5749245.5,2779.5892708333345,6710.194176,6403708820,17035212472,38963.0,0.0
6,23,2025-07-29 01:53:16,5067443.14,2740.9247916666645,6793.23648,4061347622,18413021177,38963.0,0.04
7,23,2025-07-29 01:53:16,25803206.44,2798.2601406250024,6760.26368,29070163886,99259607346,38963.0,0.19
8,23,2025-07-29 01:53:16,39009389.9,2818.0275937500023,6775.771136,73003650183,69812016398,38963.0,0.0
9,23,2025-07-29 01:53:16,29004822.72,2837.7802812500017,6727.614464,195442191265,94821189020,38963.0,0.0
10,23,2025-07-29 01:53:16,11056915.86,2835.1423437500043,6784.172032,10339073717,33385584920,38963.0,0.0
1,24,2025-07-29 01:53:26,3778014.49,2834.2253958333326,6931.439616,3861178418,17310087988,38963.0,0.03
2,24,2025-07-29 01:53:26,20212038.63,2699.9371458333353,6958.051328,30592064755,56108033665,38963.0,0.08
3,24,2025-07-29 01:53:26,9494551.9,2713.420500000002,6978.625536,14202793872,35751689838,38963.0,0.06
4,24,2025-07-29 01:53:26,5437189.68,2672.4234375000015,6902.419456,3172609582,11902842868,38963.0,0.13
5,24,2025-07-29 01:53:26,5749311.800000001,2764.6716250000013,6907.224064,6403875583,17035328620,38963.0,0.03
6,24,2025-07-29 01:53:26,5067514.05,2738.6824166666647,7010.566144,4061378715,18413093231,38963.0,0.0
7,24,2025-07-29 01:53:26,25803233.549999997,2819.779562500002,6974.611456,29070211755,99259672225,38963.0,0.0
8,24,2025-07-29 01:53:26,39009414.370000005,2804.5727656250024,6981.025792,73003688314,69812081994,38963.0,0.11
9,24,2025-07-29 01:53:26,29004855.88,2881.066484375002,6918.02112,195442232357,94821236536,38963.0,0.29
10,24,2025-07-29 01:53:26,11056948.89,2828.9459687500043,6976.606208,10339124137,33385671405,38963.0,0.16
1,25,2025-07-29 01:53:36,3778130.46,2859.2094374999992,7129.427968,3861197110,17310144577,38965.0,0.15
2,25,2025-07-29 01:53:36,20212073.95,2706.438125000002,7185.952768,30592066601,56108070027,38965.0,0.01
